hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
1257,2017-06-21,423,10,806,926,111681,0
1258,2018-07-08,423,10,808,926,117265,0
1259,2019-10-13,423,10,818,926,122849,0
1260,2020-07-08,423,10,804,926,128433,0
1261,2021-10-22,423,10,804,926,134017,0
1262,2015-02-24,424,40,813,920,116224,0
1263,2016-07-20,424,40,810,920,122035,0
1264,2017-06-05,424,40,816,920,127846,0
1265,2017-12-24,424,40,816,920,133657,0
1266,2015-05-30,425,33,807,922,83550,0
1267,2016-01-03,425,33,807,922,87727,0
1268,2016-08-02,425,25,807,922,91905,0
1269,2017-02-10,425,25,807,922,96082,0
1270,2017-12-15,425,25,815,922,100260,1
1271,2020-01-17,426,34,803,920,86517,0
1272,2021-05-07,426,34,801,920,90842,0
1273,2022-10-24,426,35,804,920,95168,0
1274,2023-09-23,426,35,804,920,99494,0
1275,2024-04-18,426,35,804,920,103820,1
1276,2019-06-07,427,24,813,926,109292,0
1277,2020-10-16,427,24,820,926,114756,0
1278,2021-12-02,427,24,820,926,120221,0
1279,2022-06-06,427,35,820,926,125685,0
1280,2020-02-11,428,15,807,904,33776,0
1281,2020-09-08,428,15,818,904,35464,0
1282,2021-09-06,428,15,818,904,37153,0
1283,2022-05-19,428,15,818,904,38842,0
1284,2022-11-19,428,15,818,904,40531,0
1285,2022-04-23,429,39,806,925,36965,0
1286,2023-04-12,429,39,815,925,38813,0
1287,2019-10-27,430,20,805,903,87546,0
1288,2020-05-15,430,20,805,903,91923,0
1289,2021-10-31,430,20,819,903,96300,0
1290,2019-03-13,431,10,802,911,31934,0
1291,2015-08-14,432,10,806,906,65237,0
1292,2016-05-09,432,10,808,906,68498,0
1293,2017-08-15,432,36,806,906,71760,1
1294,2018-07-19,433,24,807,911,76804,0
1295,2019-12-19,433,24,816,911,80644,0
1296,2022-11-30,434,21,810,919,84300,0
1297,2024-04-18,434,21,801,919,88515,0
1298,2025-07-16,434,21,804,925,92730,0
1299,2025-12-17,434,21,804,925,96944,0
1300,2015-11-08,435,15,816,912,112550,0
1301,2017-01-21,435,15,816,912,118177,0
1302,2018-01-27,435,15,816,912,123805,0
1303,2019-03-25,435,15,812,912,129432,0
1304,2020-08-18,435,15,807,912,135060,0
1305,2017-12-24,436,27,802,904,39013,0
1306,2018-11-20,436,27,802,904,40963,0
1307,2020-01-12,436,27,802,904,42914,0
1308,2020-01-30,437,17,808,920,37946,0
1309,2021-01-27,437,17,808,920,39843,0
1310,2015-07-22,438,27,806,910,53774,0
1311,2016-12-28,438,27,806,910,56462,0
1312,2018-06-10,438,27,806,910,59151,1
1313,2019-08-28,439,40,812,926,104015,0
1314,2021-01-24,439,40,820,926,109215,0
1315,2021-10-07,439,40,820,926,114416,0
1316,2018-12-12,440,35,802,910,52621,0
1317,2020-01-15,440,35,802,910,55252,0
1318,2021-02-28,440,14,802,910,57883,0
1319,2021-10-31,440,14,802,910,60514,0
1320,2022-11-14,441,27,809,910,104933,0
1321,2023-05-24,441,14,809,910,110179,0
1322,2024-05-07,441,14,809,910,115426,0
1323,2025-08-23,441,14,809,910,120672,0
1324,2022-04-17,442,38,809,902,50468,0
1325,2022-12-06,442,38,809,902,52991,0
1326,2024-04-07,442,38,809,912,55514,0
1327,2025-02-26,442,38,809,901,58038,0
1328,2021-02-21,443,23,815,923,37012,0
1329,2022-03-07,443,23,815,923,38862,0
1330,2018-08-10,444,28,806,916,117762,0
1331,2019-09-28,444,28,800,916,123650,0
1332,2020-10-16,444,28,800,916,129538,0
1333,2022-01-30,444,28,800,916,135426,0
1334,2022-09-13,444,28,814,916,141314,0
1335,2017-02-20,445,38,819,923,84633,0
1336,2018-04-10,445,38,819,923,88864,1
1337,2022-03-03,446,27,809,921,36748,0
1338,2023-08-22,446,27,809,921,38585,0
1339,2024-09-15,446,27,809,921,40422,1
1340,2017-12-17,447,16,816,901,88577,0
1341,2018-06-28,447,16,814,901,93005,0
1342,2020-07-24,448,24,802,902,99883,0
1343,2021-12-22,448,36,814,902,104877,0
1344,2022-09-10,448,36,800,902,109871,0
1345,2023-05-11,448,36,800,924,114865,1
1346,2017-07-20,449,24,801,926,111203,0
1347,2018-10-10,449,24,801,926,116763,0
1348,2019-10-24,449,24,801,926,122323,0
1349,2020-05-15,449,24,801,926,127883,0
1350,2021-05-21,449,24,801,900,133443,0
1351,2022-07-29,450,15,805,901,82484,0
1352,2019-07-23,451,40,813,903,58462,0
1353,2020-05-07,451,40,810,903,61385,0
1354,2021-04-13,451,40,806,926,64308,0
1355,2022-03-01,451,40,806,906,67231,0
1356,2023-03-26,451,40,806,906,70154,1
1357,2016-03-10,452,29,810,920,119267,0
1358,2017-03-23,452,29,810,920,125230,0
1359,2018-03-08,452,29,810,920,131193,1
1360,2020-10-09,453,28,800,907,30780,0
1361,2022-02-16,453,17,800,907,32319,0
1362,2019-05-05,454,16,820,901,59203,0
1363,2020-09-02,454,16,820,901,62163,1
1364,2022-05-24,455,36,809,924,31105,0
1365,2023-03-17,455,36,809,924,32660,0
1366,2024-06-15,455,36,807,924,34215,0
1367,2025-04-04,455,36,807,924,35770,0
1368,2016-07-14,456,12,805,918,99938,0
1369,2017-04-24,456,12,802,918,104934,0
1370,2020-02-26,457,40,820,906,63633,0
1371,2021-04-27,457,40,811,906,66814,0
1372,2022-06-06,457,40,811,906,69996,0
1373,2023-02-20,457,40,811,912,73177,0
1374,2024-03-24,457,40,811,912,76359,0
1375,2020-03-18,458,19,812,917,107432,0
1376,2021-05-18,458,19,804,917,112803,0
1377,2022-02-19,458,19,816,917,118175,0
1378,2018-07-30,459,30,818,902,81580,0
1379,2019-02-14,459,39,818,902,85659,0
1380,2019-11-20,459,39,818,902,89738,0
1381,2020-11-12,459,39,818,902,93817,0
1382,2015-07-07,460,39,811,920,116660,0
1383,2016-01-17,460,39,811,920,122493,0
1384,2017-03-05,460,17,811,920,128326,0
1385,2018-08-06,460,34,811,922,134159,0
1386,2016-12-26,461,36,813,908,118680,0
1387,2017-11-25,461,36,813,908,124614,0
1388,2019-03-20,461,36,813,908,130548,0
1389,2019-10-31,461,36,818,908,136482,1
1390,2020-08-22,462,10,803,902,119267,0
1391,2021-09-19,462,10,803,902,125230,0
1392,2020-03-06,463,28,806,905,54337,1
1393,2020-01-26,464,30,819,903,111418,0
1394,2020-10-17,464,30,802,903,116988,0
1395,2021-10-07,464,30,807,903,122559,0
1396,2022-05-26,464,30,808,918,128130,0
1397,2018-02-08,465,39,815,915,72175,0
1398,2019-06-12,465,39,815,915,75783,0
1399,2020-05-18,465,39,815,915,79392,0
1400,2021-05-26,465,39,815,915,83001,0
1401,2022-01-12,465,39,812,915,86610,1
1402,2019-04-05,466,24,819,921,114360,0
1403,2020-06-01,466,24,819,920,120078,0
1404,2022-09-23,467,24,807,919,91509,0
1405,2023-10-12,467,24,807,919,96084,0
1406,2024-12-08,467,24,807,919,100659,0
1407,2023-03-01,468,26,801,904,93264,0
1408,2023-10-11,468,26,801,904,97927,0
1409,2024-12-03,468,26,814,904,102590,0
1410,2025-02-07,468,26,806,904,107253,0
1411,2024-03-31,468,26,813,910,111916,0
1412,2022-08-03,469,14,817,920,92482,1
1413,2015-11-07,470,30,810,912,78023,0
1414,2017-04-04,470,30,810,912,81924,0
1415,2018-01-28,470,30,803,912,85825,0
1416,2019-01-17,470,30,803,912,89726,0
1417,2019-09-13,470,20,803,912,93627,0
1418,2019-11-17,471,20,811,925,117037,0
1419,2020-07-18,471,20,811,925,122888,0
1420,2021-08-04,471,20,814,925,128740,0
1421,2022-07-01,471,20,814,925,134592,0
1422,2021-11-04,472,20,809,916,118256,1
1423,2015-10-14,473,35,810,904,55605,0
1424,2016-08-04,473,37,810,904,58385,0
1425,2017-10-07,473,37,810,904,61165,0
1426,2018-06-25,473,37,810,904,63945,0
1427,2018-04-17,474,32,806,922,99828,0
1428,2019-05-03,474,32,810,922,104819,0
1429,2019-11-26,474,32,810,922,109810,0
1430,2017-07-28,475,35,806,923,113359,0
1431,2018-01-28,475,35,806,923,119026,0
1432,2015-10-04,476,13,811,915,51544,0
1433,2016-04-27,476,13,816,915,54121,0
1434,2020-08-09,477,19,819,905,113563,0
1435,2021-08-16,477,19,819,905,119241,0
1436,2022-03-29,477,19,819,905,124919,0
1437,2023-02-12,477,19,819,903,130597,1
1438,2021-07-20,478,28,815,908,118928,0
1439,2022-03-05,478,28,815,908,124874,0
1440,2023-07-28,478,28,815,908,130820,0
1441,2024-07-08,478,28,817,908,136767,0
1442,2025-01-14,478,28,817,908,142713,0
1443,2017-06-14,479,40,803,905,106525,0
1444,2021-07-29,480,16,820,905,39510,0
1445,2022-11-08,480,13,801,905,41485,0
1446,2022-07-08,481,27,814,904,103637,0
1447,2023-09-12,481,27,814,904,108818,0
1448,2024-09-06,481,27,814,904,114000,0
1449,2021-11-17,482,27,806,918,75063,0
1450,2022-10-05,482,27,819,918,78816,0
1451,2022-11-30,483,14,817,906,37248,0
1452,2024-04-15,483,14,817,906,39110,0
1453,2025-01-18,483,14,817,906,40972,0
1454,2024-07-10,483,14,817,906,42835,0
1455,2016-07-10,484,27,803,921,99875,0
1456,2017-08-02,484,39,820,921,104868,0
1457,2018-06-17,484,39,807,907,109862,0
1458,2021-09-23,485,36,815,903,97331,0
1459,2022-09-16,485,36,815,903,102197,0
1460,2024-01-20,485,36,801,903,107064,0
1461,2021-10-17,486,38,812,915,105635,0
1462,2022-06-19,486,38,816,915,110916,0
1463,2023-02-27,486,38,816,923,116198,0
1464,2024-07-18,486,38,816,923,121480,0
1465,2025-11-21,486,38,816,923,126762,0
1466,2018-07-20,487,30,802,909,81282,0
1467,2019-06-25,487,30,802,907,85346,0
1468,2015-03-31,488,40,813,921,94674,0
1469,2015-12-05,488,40,813,921,99407,0
1470,2017-03-01,488,40,813,921,104141,0
1471,2017-08-31,488,40,813,921,108875,0
1472,2022-10-18,489,29,801,919,86805,0
1473,2023-07-11,489,29,801,919,91145,0
1474,2024-05-01,489,29,811,919,95485,0
1475,2024-11-23,489,29,811,919,99825,0
1476,2025-07-18,489,29,811,919,104166,0
1477,2019-07-17,490,16,809,920,95571,0
1478,2020-01-31,490,16,809,920,100349,0
1479,2020-08-27,490,16,809,920,105128,0
1480,2021-08-23,490,16,811,920,109906,0
1481,2022-08-19,490,16,813,916,114685,0
1482,2020-05-27,491,22,811,909,75775,0
1483,2021-06-30,491,22,811,909,79563,0
1484,2015-03-11,492,21,806,903,52846,0
1485,2016-01-30,492,21,812,903,55488,0
1486,2016-08-13,492,21,806,903,58130,0
1487,2017-06-25,492,21,815,903,60772,0
1488,2016-08-07,493,13,803,925,30772,0
1489,2017-04-08,493,31,816,925,32310,0
1490,2018-09-17,493,31,816,925,33849,0
1491,2019-03-20,493,31,816,925,35387,0
1492,2016-06-01,494,37,808,922,60421,0
1493,2017-11-04,494,37,808,922,63442,0
1494,2018-06-24,494,37,808,922,66463,0
1495,2018-03-13,495,16,804,913,30314,0
1496,2017-08-12,496,20,813,915,36041,0
1497,2018-10-27,496,13,813,915,37843,0
1498,2015-08-02,497,10,801,921,70157,0
1499,2016-05-16,497,10,808,921,73664,0
1500,2016-08-02,498,20,811,923,75367,0
1501,2017-11-26,498,20,811,923,79135,0
1502,2018-09-09,498,13,811,923,82903,0
1503,2020-01-10,498,13,818,923,86672,0
1504,2020-10-13,498,13,814,917,90440,0
1505,2015-08-14,499,14,806,913,100154,0
1506,2016-06-18,499,14,806,913,105161,0
1507,2015-11-20,500,25,813,916,94043,0
1508,2016-05-29,500,25,808,916,98745,0
1509,2016-12-18,500,32,808,916,103447,0
1510,2018-01-05,500,32,808,916,108149,1
1511,2021-12-08,501,18,806,905,28471,0
1512,2022-08-26,501,18,806,925,29894,0
1513,2023-11-11,501,18,806,925,31318,0
1514,2024-10-11,501,18,806,925,32741,1
1515,2016-08-13,502,18,801,920,60637,0
1516,2017-05-27,502,21,801,920,63668,0
1517,2018-05-30,502,21,801,920,66700,0
1518,2022-02-22,503,36,800,926,74593,0
1519,2016-04-26,504,33,812,920,61730,0
1520,2017-09-08,504,33,812,920,64816,0
1521,2018-06-27,504,33,812,920,67903,0
1522,2019-07-14,504,33,807,920,70989,0
1523,2020-03-25,504,15,807,920,74076,0
1524,2015-05-13,505,19,805,926,51295,0
1525,2016-05-28,505,19,805,926,53859,0
1526,2017-06-30,505,19,820,926,56424,0
1527,2022-05-09,506,39,801,904,60550,0
1528,2016-04-26,507,27,810,925,39136,0
1529,2018-11-05,508,25,804,907,35323,0
1530,2020-02-06,508,25,804,907,37089,0
1531,2020-08-26,508,38,809,907,38855,1
1532,2017-08-29,509,39,812,921,42733,0
1533,2018-11-03,509,39,803,921,44869,0
1534,2019-09-23,509,39,803,921,47006,0
1535,2018-11-18,510,29,805,921,83737,0
1536,2019-08-01,510,29,805,921,87923,0
1537,2020-06-22,510,39,805,921,92110,0
1538,2021-06-25,510,39,805,921,96297,0
1539,2022-01-30,510,39,805,921,100484,0
1540,2015-11-18,511,13,818,913,64500,0
1541,2016-07-29,511,13,804,913,67725,0
1542,2017-07-07,511,13,804,913,70950,0
1543,2018-11-07,511,13,804,913,74175,0
1544,2021-02-05,512,27,807,912,38959,0
1545,2022-05-28,512,27,807,912,40906,0
1546,2023-03-16,512,27,807,925,42854,0
1547,2023-09-20,512,27,807,925,44802,1
1548,2018-06-07,513,24,804,926,100286,0
1549,2019-07-07,513,14,807,926,105300,0
1550,2022-12-28,514,13,818,902,90498,0
1551,2016-10-21,515,34,805,915,46364,0
1552,2018-01-14,515,34,805,915,48682,0
1553,2019-01-01,515,34,805,903,51000,0
1554,2019-09-17,515,34,820,903,53318,0
1555,2023-02-07,516,36,808,918,93781,0
1556,2024-01-09,516,36,808,918,98470,0
1557,2024-08-23,516,36,808,918,103159,0
1558,2025-06-07,516,22,808,918,107848,0
1559,2026-02-11,516,32,808,918,112537,0
1560,2017-04-23,517,18,803,903,38198,0
1561,2018-04-23,517,18,803,909,40107,0
1562,2019-01-11,517,29,803,909,42017,0
1563,2019-10-14,517,29,803,908,43927,1
1564,2015-08-31,518,20,802,909,29111,0
1565,2023-04-07,519,21,804,922,116432,0
1566,2023-11-22,519,21,804,922,122253,0
1567,2025-02-01,519,21,804,922,128075,0
1568,2026-02-11,519,21,804,905,133896,0
1569,2022-10-08,520,30,804,924,49108,0
1570,2023-12-18,520,30,804,924,51563,0
1571,2015-07-29,521,38,812,907,55370,0
1572,2016-12-02,521,38,812,907,58138,0
1573,2018-02-09,521,37,800,907,60907,0
1574,2018-09-21,521,37,800,907,63675,0
1575,2018-01-07,522,25,808,924,85939,0
1576,2019-06-03,522,25,808,924,90235,0
1577,2020-08-05,522,25,809,924,94532,0
1578,2022-01-15,522,25,811,924,98829,0
1579,2022-02-01,523,30,801,923,60088,0
1580,2015-12-11,524,17,812,925,88591,0
1581,2017-05-16,524,17,814,925,93020,0
1582,2018-07-08,524,17,805,925,97450,0
1583,2019-07-26,524,17,805,925,101879,0
1584,2020-03-22,525,11,817,904,89599,0
1585,2020-12-01,525,11,817,919,94078,0
1586,2021-12-10,525,11,811,919,98558,0
1587,2017-12-14,526,30,805,902,46577,0
1588,2018-07-17,526,30,802,902,48905,0
1589,2019-08-15,526,30,802,902,51234,0
1590,2016-12-20,527,16,811,913,91127,0
1591,2018-02-16,527,16,811,913,95683,0
1592,2019-03-26,527,16,811,913,100239,1
1593,2015-04-15,528,14,814,904,93463,0
1594,2016-03-22,528,14,813,904,98136,0
1595,2017-05-06,528,14,813,904,102809,0
1596,2016-12-27,529,29,812,906,73624,0
1597,2017-10-10,529,29,812,906,77305,0
1598,2018-04-15,529,29,812,906,80986,0
1599,2019-03-18,529,29,812,906,84667,0
1600,2020-08-11,529,29,812,906,88348,0
1601,2020-04-09,530,23,811,905,100450,0
1602,2021-08-06,530,23,813,905,105472,0
1603,2016-02-09,531,35,803,902,113147,1
1604,2021-08-23,532,35,801,921,65998,0
1605,2022-09-22,532,35,814,921,69297,0
1606,2023-11-16,532,35,814,921,72597,0
1607,2025-01-06,532,35,814,921,75897,0
1608,2026-01-23,532,35,811,921,79197,0
1609,2015-04-20,533,10,804,925,77074,0
1610,2019-12-13,534,17,817,912,53252,0
1611,2021-04-21,534,17,817,912,55914,0
1612,2022-08-09,534,17,817,912,58577,0
1613,2023-05-04,534,17,817,912,61239,0
1614,2024-02-26,534,17,804,912,63902,0
1615,2017-05-30,535,12,802,900,85333,0
1616,2017-12-01,535,12,802,922,89599,0
1617,2019-03-04,535,22,802,923,93866,1
1618,2018-06-16,536,16,817,926,60145,0
1619,2019-06-24,536,16,817,926,63152,0
1620,2016-07-02,537,13,804,909,62340,0
1621,2017-03-31,537,13,815,909,65457,0
1622,2018-01-11,537,13,815,902,68574,0
1623,2019-03-16,537,31,815,902,71691,0
1624,2020-02-19,537,31,815,902,74808,0
1625,2018-12-21,538,21,815,919,106642,0
1626,2015-06-17,539,27,800,916,95075,0
1627,2016-03-01,539,16,811,904,99828,0
1628,2016-12-18,539,16,804,904,104582,0
1629,2017-08-02,539,16,804,904,109336,0
1630,2018-10-09,539,16,804,904,114090,0
1631,2016-04-12,540,28,818,909,49712,0
1632,2017-01-22,540,28,818,909,52197,0
1633,2018-02-22,540,28,818,909,54683,0
1634,2018-10-15,540,28,818,909,57168,0
1635,2017-12-18,541,28,813,909,107152,0
1636,2019-05-12,541,28,813,909,112509,0
1637,2020-01-05,541,28,810,909,117867,0
1638,2020-11-05,541,28,811,909,123224,0
1639,2021-07-05,541,28,800,909,128582,0
1640,2017-07-04,542,26,806,903,101525,0
1641,2018-05-22,542,26,806,903,106601,0
1642,2019-10-27,542,26,820,903,111677,0
1643,2020-10-03,542,26,820,915,116753,0
1644,2021-12-12,542,26,808,915,121830,0
1645,2015-03-07,543,39,814,909,45178,0
1646,2016-03-27,543,39,817,920,47436,0
1647,2016-10-01,543,39,803,920,49695,0
1648,2017-08-31,543,39,811,920,51954,0
1649,2018-08-06,543,19,811,920,54213,0
1650,2015-06-15,544,17,801,926,29362,1
1651,2017-04-08,545,33,811,926,98458,0
1652,2015-08-31,546,40,809,902,62567,0
1653,2021-09-01,547,24,803,904,69855,0
1654,2022-05-14,547,24,803,904,73347,0
1655,2022-07-17,548,25,808,910,91269,0
1656,2023-05-08,548,25,809,910,95832,0
1657,2024-03-07,548,25,809,910,100395,0
1658,2024-10-12,548,10,815,910,104959,0
1659,2020-11-21,549,37,810,924,68871,0
1660,2022-01-07,549,37,810,924,72314,0
1661,2022-09-10,549,37,811,924,75758,0
1662,2024-01-20,549,37,811,924,79201,0
1663,2024-12-07,549,37,811,924,82645,0
1664,2017-03-23,550,18,800,915,114754,0
1665,2018-06-17,550,18,800,915,120491,0
1666,2019-01-26,550,18,800,915,126229,0
1667,2020-03-01,550,18,800,915,131967,1
1668,2017-02-08,551,29,808,916,107619,0
1669,2018-04-16,551,11,808,916,112999,0
1670,2018-12-08,551,11,801,916,118380,0
1671,2019-10-06,551,11,803,916,123761,0
1672,2020-09-05,552,16,805,925,54683,0
1673,2021-08-28,552,16,805,925,57417,0
1674,2022-02-25,552,16,816,925,60151,0
1675,2020-03-25,553,14,800,921,90206,0
1676,2021-04-28,553,14,800,921,94716,0
1677,2021-12-03,553,14,800,921,99226,0
1678,2022-10-02,554,19,807,916,93948,0
1679,2023-06-24,554,19,807,925,98645,0
1680,2024-06-09,554,19,807,925,103342,0
1681,2025-04-16,554,19,807,925,108040,0
1682,2025-02-20,554,19,807,925,112737,0
1683,2016-10-13,555,23,807,921,46564,0
1684,2019-05-13,556,30,803,908,110167,0
1685,2020-10-21,556,30,803,908,115675,0
1686,2018-03-23,557,19,806,901,103958,0
1687,2019-06-12,557,19,806,901,109155,0
1688,2020-07-28,557,19,806,901,114353,0
1689,2021-03-21,557,19,806,901,119551,0
1690,2018-07-13,558,25,809,902,66630,0
1691,2019-01-16,558,25,809,902,69961,1
1692,2015-09-08,559,18,804,911,65128,0
1693,2023-02-15,560,18,804,923,53785,0
1694,2019-11-12,561,22,803,926,62243,0
1695,2020-10-11,561,22,803,926,65355,0
1696,2021-09-21,561,34,803,926,68467,0
1697,2022-05-28,561,34,803,926,71579,0
1698,2016-03-15,562,14,816,914,118981,0
1699,2017-02-18,562,14,816,914,124930,0
1700,2018-02-14,562,14,816,914,130879,0
1701,2018-08-27,562,34,816,914,136828,0
1702,2016-07-21,563,29,817,926,102130,0
1703,2017-06-16,563,31,812,925,107236,0
1704,2018-09-04,563,11,812,925,112343,0
1705,2015-10-23,564,13,818,921,94954,0
1706,2016-05-17,564,13,818,921,99701,0
1707,2017-07-24,564,13,820,921,104449,0
1708,2015-02-16,565,14,819,926,43864,0
1709,2016-06-28,566,19,812,915,52123,0
1710,2016-07-04,567,23,804,920,30838,0
1711,2017-04-04,567,23,807,920,32379,0
1712,2018-07-07,567,23,815,920,33921,0
1713,2019-10-31,567,23,815,920,35463,0
1714,2021-04-20,567,23,815,920,37005,1
1715,2022-05-12,568,30,819,914,33587,0
1716,2015-03-25,569,15,811,916,93956,0
1717,2016-01-06,569,15,811,916,98653,0
1718,2016-08-05,569,15,804,916,103351,0
1719,2019-05-08,570,40,815,919,114372,0
1720,2020-02-04,570,40,815,919,120090,0
1721,2021-04-28,570,40,810,919,125809,0
1722,2022-08-20,570,40,810,925,131527,0
1723,2017-09-21,571,34,807,903,50806,0
1724,2018-10-02,571,34,807,919,53346,0
1725,2019-08-06,571,34,802,919,55886,0
1726,2016-08-14,572,30,818,917,54179,0
1727,2017-05-21,572,30,814,917,56887,0
1728,2018-02-07,572,30,814,917,59596,0
1729,2018-09-19,572,30,814,917,62305,0
1730,2015-12-07,573,20,805,921,112178,0
1731,2017-03-01,573,20,805,921,117786,0
1732,2018-04-27,573,20,805,921,123395,0
1733,2019-01-02,573,20,805,921,129004,0
1734,2019-08-06,573,26,805,921,134613,1
1735,2017-12-11,574,22,811,902,48691,0
1736,2018-11-03,574,22,818,902,51125,0
1737,2020-03-09,574,22,818,922,53560,0
1738,2015-06-28,575,20,813,908,54281,0
1739,2017-10-08,576,25,802,925,101905,0
1740,2019-10-17,577,29,819,902,100276,0
1741,2019-12-19,578,25,809,925,57852,0
1742,2020-06-26,578,35,809,925,60744,0
1743,2021-09-22,578,35,809,925,63637,1
1744,2021-04-15,579,14,803,914,43465,0
1745,2022-08-23,579,14,803,914,45638,0
1746,2023-09-30,579,14,803,900,47811,0
1747,2024-07-22,579,14,803,900,49984,0
1748,2015-12-26,580,11,804,914,51670,0
1749,2016-07-31,581,29,812,915,114190,0
1750,2017-03-30,581,40,812,915,119899,0
1751,2018-06-06,581,40,812,915,125609,0
1752,2022-06-16,582,17,816,926,63066,0
1753,2023-05-25,582,17,816,926,66219,0
1754,2024-06-18,582,17,816,926,69372,0
1755,2017-06-28,583,13,811,923,46607,0
1756,2018-01-12,583,13,811,923,48937,0
1757,2019-02-28,583,36,811,908,51267,0
1758,2020-06-23,583,36,811,908,53598,0
1759,2021-10-28,583,22,811,908,55928,1
1760,2015-06-24,584,27,811,900,107788,0
1761,2016-06-10,584,27,811,900,113177,0
1762,2017-10-05,584,27,800,900,118566,0
1763,2021-05-01,585,22,809,925,98092,0
1764,2020-05-14,586,33,807,904,29990,0
1765,2021-04-02,586,33,807,907,31489,0
1766,2022-07-03,586,33,818,907,32989,0
1767,2023-07-03,586,33,808,907,34488,0
1768,2020-02-07,587,24,800,914,29162,0
1769,2021-03-31,587,24,811,914,30620,0
1770,2015-11-05,588,24,805,908,64194,0
1771,2016-09-12,588,30,805,908,67403,0
1772,2018-01-21,588,30,805,908,70613,0
1773,2015-10-23,589,40,808,908,30112,0
1774,2017-04-02,589,40,808,908,31617,1
1775,2017-10-13,590,16,810,918,76674,0
1776,2015-05-28,591,20,819,925,75223,0
1777,2016-05-13,591,20,819,925,78984,0
1778,2015-05-31,592,13,819,906,69039,0
1779,2016-08-14,592,13,819,906,72490,0
1780,2017-08-05,592,13,819,906,75942,0
1781,2019-01-03,592,13,819,906,79394,0
1782,2019-08-11,592,13,819,906,82846,0
1783,2021-01-16,593,35,801,919,89909,0
1784,2017-11-11,594,20,807,925,75443,0
1785,2018-09-05,594,20,807,925,79215,0
1786,2019-07-05,594,20,807,925,82987,1
1787,2017-09-16,595,24,813,907,102624,0
1788,2018-05-18,595,24,813,907,107755,0
1789,2019-10-25,595,18,813,907,112886,0
1790,2020-10-13,595,23,813,907,118017,0
1791,2021-06-25,595,23,813,907,123148,0
1792,2016-04-04,596,14,801,926,84547,0
1793,2016-10-13,596,14,801,926,88774,0
1794,2018-01-07,596,14,801,926,93001,0
1795,2019-01-27,596,14,801,926,97229,0
1796,2015-12-15,597,33,811,914,81592,0
1797,2020-11-02,598,12,804,926,29020,0
1798,2022-02-28,598,12,804,926,30471,0
1799,2023-02-07,598,12,804,926,31922,0
1800,2023-09-24,598,12,815,926,33373,0
1801,2024-12-15,598,12,815,926,34824,0
1802,2019-12-15,599,26,808,918,108671,0
1803,2020-11-19,599,26,809,918,114104,0
1804,2016-04-25,600,39,807,921,64520,0
1805,2017-01-02,600,39,817,921,67746,0
1806,2017-07-15,600,38,817,921,70972,0
1807,2018-04-20,600,38,800,921,74198,0
1808,2019-08-05,600,38,800,921,77424,0
1809,2020-08-28,601,18,802,925,45933,0
1810,2021-07-16,601,21,802,925,48229,0
1811,2022-05-05,601,21,802,925,50526,0
1812,2023-03-22,601,21,802,925,52822,1
1813,2018-09-08,602,16,817,921,110061,0
1814,2019-03-25,602,16,817,921,115564,0
1815,2020-07-17,602,16,817,921,121067,0
1816,2021-05-28,602,16,817,921,126570,0
1817,2022-08-05,602,16,806,916,132073,0
1818,2015-07-24,603,23,808,919,77845,0
1819,2016-12-08,603,23,808,919,81737,0
1820,2020-08-15,604,35,820,912,106360,0
1821,2021-08-12,604,35,820,912,111678,0
1822,2022-07-05,604,35,820,912,116996,0
1823,2023-08-06,604,35,814,912,122313,0
1824,2021-11-12,605,23,807,900,66132,0
1825,2022-09-25,605,23,807,900,69438,0
1826,2023-04-24,605,23,807,900,72745,0
1827,2024-05-18,605,23,807,900,76051,0
1828,2018-08-02,606,24,813,907,103039,0
1829,2016-07-29,607,29,817,900,30767,0
1830,2017-08-07,607,29,810,900,32305,0
1831,2018-11-13,607,29,801,900,33843,0
1832,2016-12-08,608,39,811,910,82184,0
1833,2017-09-24,608,39,811,925,86293,0
1834,2018-04-02,608,39,811,925,90402,0
1835,2015-07-04,609,18,803,926,77526,0
1836,2016-11-30,609,18,803,926,81402,0
1837,2016-10-29,610,13,818,925,79265,0
1838,2017-08-04,610,13,818,925,83228,0
1839,2018-09-05,610,18,818,925,87191,0
1840,2019-04-24,610,18,820,925,91154,0
1841,2020-05-27,610,18,813,925,95118,0
1842,2019-04-22,611,34,817,922,42195,0
1843,2020-06-06,611,34,800,922,44304,0
1844,2021-06-10,611,19,800,922,46414,0
1845,2022-10-25,611,15,800,922,48524,0
1846,2023-03-27,612,36,818,924,58465,0
1847,2023-10-23,612,36,818,924,61388,0
1848,2024-10-09,612,32,818,924,64311,0
1849,2025-11-01,612,32,818,924,67234,0
1850,2025-05-02,612,32,818,924,70158,0
1851,2016-04-21,613,23,802,912,44683,0
1852,2015-07-25,614,38,813,915,50376,0
1853,2015-03-25,615,19,803,913,66564,0
1854,2016-09-01,615,19,810,913,69892,0
1855,2018-01-26,615,19,809,913,73220,0
1856,2019-06-04,615,19,809,913,76548,0
1857,2016-12-19,616,26,815,900,69640,0
1858,2018-01-16,616,10,815,900,73122,0
1859,2016-11-17,617,12,811,920,101289,0
1860,2017-09-08,617,16,811,920,106353,0
1861,2018-10-11,617,16,811,920,111417,0
1862,2019-11-01,617,16,811,920,116482,0
1863,2020-08-10,617,16,804,920,121546,0
