campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
7334,2024-01-26,49,20,618,411,1003.56,20,6005
7335,2024-01-27,1,30,600,410,5721.92,39,46331
7336,2024-01-27,37,15,620,401,4616.57,72,64056
7337,2024-01-27,17,24,615,403,9291.24,31,41371
7338,2024-01-27,52,13,606,403,23516.83,40,44025
7339,2024-01-27,9,21,620,407,8288.48,23,83173
7340,2024-01-27,5,47,611,403,6932.46,33,57847
7341,2024-01-27,45,32,601,402,538.61,120,73790
7342,2024-01-27,5,53,601,410,944.01,148,50751
7343,2024-01-27,5,61,616,407,4632.98,29,76964
7344,2024-01-27,32,40,619,400,14441.54,18,462242
7345,2024-01-28,17,10,600,405,11032.85,20,43512
7346,2024-01-28,6,54,615,408,1670.84,77,76942
7347,2024-01-28,43,32,614,409,6703.33,79,53114
7348,2024-01-28,58,29,601,408,2710.45,66,68725
7349,2024-01-28,42,13,608,406,6149.56,41,87799
7350,2024-01-28,21,32,613,409,5649.24,29,41846
7351,2024-01-28,50,23,601,407,275.54,116,9383
7352,2024-01-28,27,13,602,405,4886.34,30,40303
7353,2024-01-28,4,50,615,408,1264.23,45,60556
7354,2024-01-28,32,5,602,404,19075.08,7,178861
7355,2024-01-28,36,1,608,404,4937.71,30,14869
7356,2024-01-28,36,26,613,402,3564.71,67,50313
7357,2024-01-28,33,43,612,402,9281.34,19,385494
7358,2024-01-28,42,55,602,407,9340.01,26,69257
7359,2024-01-28,30,53,600,411,4744.13,34,90113
7360,2024-01-29,44,43,620,401,7353.08,62,83050
7361,2024-01-29,37,7,613,405,7953.44,47,19758
7362,2024-01-29,45,53,618,408,3259.07,38,64422
7363,2024-01-29,26,32,607,407,15344.07,85,64589
7364,2024-01-29,50,11,616,404,1383.86,63,8894
7365,2024-01-29,29,62,615,408,4259.72,27,89873
7366,2024-01-29,18,44,616,403,7381.98,39,49639
7367,2024-01-29,60,25,614,404,11241.09,23,187134
7368,2024-01-29,13,49,601,404,1109.06,44,26259
7369,2024-01-29,1,24,611,406,5468.79,17,30369
7370,2024-01-29,8,62,616,402,6560.64,79,19387
7371,2024-01-29,59,51,603,411,1030.31,39,67430
7372,2024-01-29,47,53,606,402,1972.75,40,465
7373,2024-01-29,54,4,609,403,14816.93,7,427751
7374,2024-01-29,11,56,619,408,14191.59,37,29597
7375,2024-01-30,21,16,600,408,4718.83,23,90572
7376,2024-01-30,53,60,600,407,21959.25,28,363422
7377,2024-01-30,14,27,602,403,3662.77,24,7115
7378,2024-01-30,11,61,611,409,5782.11,27,7805
7379,2024-01-30,5,52,611,407,4279.97,50,72230
7380,2024-01-30,20,49,606,410,3930.0,18,570
7381,2024-01-30,44,64,600,405,4548.65,53,51228
7382,2024-01-30,31,27,616,411,17511.04,14,160711
7383,2024-01-30,4,52,600,400,7717.31,58,25261
7384,2024-01-30,27,9,610,403,9850.82,66,59606
7385,2024-01-31,2,22,609,404,7242.57,58,88751
7386,2024-01-31,30,12,616,401,3640.17,39,60733
7387,2024-01-31,56,58,610,407,11648.0,30,289760
7388,2024-01-31,17,51,600,406,9235.73,22,16839
7389,2024-01-31,27,3,611,403,3119.2,77,81637
7390,2024-01-31,11,40,619,411,9654.67,32,43560
7391,2024-01-31,26,49,601,408,2201.35,48,77357
7392,2024-01-31,30,41,616,408,1325.78,23,47896
7393,2024-01-31,41,3,606,406,9830.16,98,7900
7394,2024-01-31,29,34,610,401,2243.02,59,25851
7395,2024-01-31,59,31,614,409,1508.71,31,30731
7396,2024-02-01,48,27,600,409,2116.41,57,5821
7397,2024-02-01,14,9,605,401,12284.04,22,26203
7398,2024-02-01,22,57,619,409,6369.1,15,72319
7399,2024-02-01,12,44,612,406,12161.34,40,36792
7400,2024-02-01,9,32,601,406,2029.71,126,55673
7401,2024-02-01,29,26,614,411,1663.31,57,24307
7402,2024-02-01,51,7,609,401,9722.87,20,338777
7403,2024-02-01,31,49,615,409,12225.42,23,444157
7404,2024-02-01,45,26,604,411,9569.48,66,26650
7405,2024-02-01,25,62,606,407,1716.09,126,7182
7406,2024-02-01,21,43,614,409,9836.25,26,13946
7407,2024-02-01,54,40,610,404,18400.32,10,382115
7408,2024-02-01,46,36,609,403,6038.36,77,28120
7409,2024-02-01,25,58,612,409,3509.47,25,40873
7410,2024-02-01,44,50,612,407,3425.83,79,78276
7411,2024-02-02,54,51,619,400,15387.24,20,371695
7412,2024-02-02,28,30,618,401,9882.12,48,26017
7413,2024-02-02,35,31,610,409,1343.54,46,89941
7414,2024-02-02,4,37,609,404,5198.18,33,70036
7415,2024-02-02,4,58,604,405,3701.41,79,8920
7416,2024-02-02,31,53,602,400,17031.39,13,341207
7417,2024-02-02,53,21,617,407,10545.31,6,339271
7418,2024-02-02,21,12,619,403,6498.56,42,60047
7419,2024-02-02,52,1,607,407,31845.53,33,116247
7420,2024-02-02,15,41,613,408,14345.33,12,49300
7421,2024-02-02,58,3,617,410,6820.56,78,74855
7422,2024-02-03,30,1,615,405,1264.63,34,85460
7423,2024-02-03,42,28,619,410,2560.08,51,61601
7424,2024-02-03,29,62,609,410,8289.19,41,22057
7425,2024-02-03,49,62,615,401,1796.93,43,7657
7426,2024-02-03,27,57,616,406,1630.02,39,39682
7427,2024-02-03,49,51,606,408,798.45,42,424
7428,2024-02-03,10,53,604,404,7163.56,114,19569
7429,2024-02-03,20,4,619,404,7231.2,28,23140
7430,2024-02-03,37,63,614,400,7999.59,38,61661
7431,2024-02-03,20,35,607,404,29111.01,39,23826
7432,2024-02-03,7,17,603,410,5185.7,31,16343
7433,2024-02-03,58,5,602,411,2589.7,77,90706
7434,2024-02-04,58,33,616,402,5793.72,13,98356
7435,2024-02-04,38,21,600,405,3214.86,59,52119
7436,2024-02-04,2,37,620,405,4594.48,64,91132
7437,2024-02-04,27,6,601,401,1923.0,74,34660
7438,2024-02-04,6,41,604,404,1131.23,66,7829
7439,2024-02-04,60,41,620,407,11541.08,27,239927
7440,2024-02-04,45,19,614,406,5655.43,21,95413
7441,2024-02-04,52,23,615,407,21283.45,28,399168
7442,2024-02-05,52,31,607,403,43158.6,27,422726
7443,2024-02-05,20,20,600,401,9168.34,21,26003
7444,2024-02-05,29,51,612,401,4727.52,32,85403
7445,2024-02-05,54,47,601,411,3986.51,14,107282
7446,2024-02-05,14,10,617,404,2818.95,36,21103
7447,2024-02-05,43,24,620,406,4317.42,27,37780
7448,2024-02-05,17,55,611,411,13611.75,28,23444
7449,2024-02-05,28,9,604,410,8201.88,57,24298
7450,2024-02-06,48,53,614,410,933.81,53,5959
7451,2024-02-06,44,7,602,409,9491.02,75,90956
7452,2024-02-06,12,15,609,410,4732.04,26,18894
7453,2024-02-06,22,34,605,405,6666.31,65,26432
7454,2024-02-06,54,55,620,400,14930.12,21,144384
7455,2024-02-06,54,32,616,404,24376.69,19,274636
7456,2024-02-06,55,10,607,411,40587.92,43,122737
7457,2024-02-06,30,35,619,401,5526.92,50,12419
7458,2024-02-06,24,18,608,400,7823.91,50,45315
7459,2024-02-07,46,45,602,402,1535.11,12,96752
7460,2024-02-07,41,56,603,401,6618.12,54,87577
7461,2024-02-07,30,28,620,407,2399.81,40,10138
7462,2024-02-07,15,16,610,408,5547.33,24,19935
7463,2024-02-07,49,33,608,402,1867.62,61,5164
7464,2024-02-07,44,3,601,409,2972.52,72,24085
7465,2024-02-07,37,46,601,407,1812.54,82,11978
7466,2024-02-07,57,44,606,409,1242.75,28,4144
7467,2024-02-07,49,35,620,411,2408.93,46,4050
7468,2024-02-07,48,21,612,402,562.77,62,6968
7469,2024-02-07,50,48,611,411,2981.73,38,9273
7470,2024-02-08,39,64,611,406,8169.92,66,81613
7471,2024-02-08,45,29,607,409,6373.06,70,37200
7472,2024-02-08,5,4,618,410,4159.93,79,76136
7473,2024-02-08,33,46,614,408,13797.82,10,377531
7474,2024-02-08,55,2,618,405,14645.94,28,367250
7475,2024-02-08,16,58,616,403,2157.52,9,41756
7476,2024-02-08,39,56,611,410,6790.95,76,48326
7477,2024-02-08,26,3,614,404,4073.25,63,30626
7478,2024-02-08,43,41,612,410,5209.82,36,30518
7479,2024-02-09,7,58,611,408,5067.99,52,17006
7480,2024-02-09,51,5,604,400,14712.74,39,49955
7481,2024-02-09,3,33,612,409,9200.9,69,47687
7482,2024-02-09,14,3,620,406,12736.47,39,21475
7483,2024-02-09,31,64,606,409,8354.94,18,25617
7484,2024-02-09,41,33,608,400,7138.6,40,93289
7485,2024-02-09,7,62,602,408,6874.5,10,25832
7486,2024-02-09,5,24,601,403,2344.75,144,33567
7487,2024-02-09,40,10,612,409,8249.21,42,26426
7488,2024-02-09,58,56,602,410,7989.64,60,64409
7489,2024-02-09,43,54,608,407,1596.53,13,74056
7490,2024-02-09,45,29,611,402,4986.71,63,58060
7491,2024-02-10,45,4,617,403,1957.57,34,11498
7492,2024-02-10,42,1,602,411,4476.31,77,38993
7493,2024-02-10,12,12,610,402,14859.21,7,8893
7494,2024-02-10,54,64,609,401,21146.77,17,297944
7495,2024-02-10,46,35,606,400,5948.56,26,4889
7496,2024-02-10,10,31,603,406,5416.62,37,27131
7497,2024-02-10,55,39,612,411,10042.67,13,348615
7498,2024-02-11,3,49,601,406,465.53,136,94396
7499,2024-02-11,16,63,614,408,8911.24,15,9744
7500,2024-02-11,17,16,617,401,2511.61,34,15547
7501,2024-02-11,52,4,616,410,10144.28,24,379478
7502,2024-02-11,47,6,603,410,737.58,27,6649
7503,2024-02-11,50,51,608,407,2094.29,74,6423
7504,2024-02-12,41,48,614,405,5048.75,12,39527
7505,2024-02-12,52,29,612,410,14223.36,28,267877
7506,2024-02-12,41,36,615,409,9794.48,12,86429
7507,2024-02-12,49,28,615,408,1205.89,71,6152
7508,2024-02-12,11,28,601,408,617.39,50,19025
7509,2024-02-12,13,34,606,400,5428.6,78,1640
7510,2024-02-12,2,60,601,400,363.33,120,71421
7511,2024-02-12,23,44,608,407,4124.96,65,48091
7512,2024-02-12,51,12,613,403,15580.07,15,142293
7513,2024-02-12,7,61,604,410,2820.9,51,16721
7514,2024-02-12,33,21,602,407,21030.15,10,303575
7515,2024-02-12,15,32,600,408,11966.73,8,21923
7516,2024-02-12,36,2,617,411,5639.71,64,20364
7517,2024-02-13,11,48,616,400,5933.61,19,8937
7518,2024-02-13,26,41,614,407,2141.83,22,27503
7519,2024-02-13,29,14,612,408,1951.33,77,22419
7520,2024-02-13,55,59,613,406,24483.52,16,167473
7521,2024-02-13,6,43,604,406,5355.95,100,7503
7522,2024-02-13,5,2,614,400,9423.95,78,63792
7523,2024-02-14,42,56,608,406,9928.89,49,23218
7524,2024-02-14,19,61,607,405,26746.53,36,33031
7525,2024-02-14,36,43,606,410,5199.52,66,5493
7526,2024-02-14,12,41,614,407,14029.99,39,43203
7527,2024-02-14,54,63,615,403,18610.3,23,296045
7528,2024-02-14,6,50,620,406,1306.06,30,97565
7529,2024-02-14,42,32,615,411,8458.4,22,44739
7530,2024-02-14,44,3,619,405,7412.35,17,98982
7531,2024-02-14,29,10,611,410,9960.34,22,91393
7532,2024-02-14,40,49,620,411,3002.5,38,17596
7533,2024-02-14,42,40,615,407,2358.53,63,19869
7534,2024-02-14,45,12,611,410,9680.51,54,99748
7535,2024-02-14,41,30,607,408,15924.12,31,61582
7536,2024-02-15,60,3,613,402,15950.84,29,366786
7537,2024-02-15,6,42,613,406,1482.13,34,13501
7538,2024-02-15,60,8,611,401,17778.09,11,237918
7539,2024-02-15,60,26,608,409,9096.65,12,268680
7540,2024-02-15,28,8,616,407,4986.33,41,47273
7541,2024-02-15,32,19,609,411,10211.78,27,322510
7542,2024-02-15,30,50,604,401,8206.64,108,14412
7543,2024-02-16,2,53,609,407,3712.79,35,28357
7544,2024-02-16,26,31,609,408,5347.17,32,86506
7545,2024-02-16,55,43,603,406,18440.35,22,472012
7546,2024-02-16,38,6,617,404,4136.04,77,30232
7547,2024-02-16,25,18,614,407,9152.01,38,23379
7548,2024-02-16,56,24,610,408,6923.54,26,393811
7549,2024-02-16,59,60,612,406,3006.47,10,43568
7550,2024-02-16,52,14,619,407,24494.59,28,232282
7551,2024-02-17,59,60,613,405,7435.24,26,49760
7552,2024-02-17,26,52,616,405,9460.72,24,64030
7553,2024-02-17,38,23,602,407,4336.36,69,23672
7554,2024-02-17,16,48,604,410,9193.86,37,6622
7555,2024-02-17,42,59,600,411,6635.62,51,10931
7556,2024-02-17,41,3,611,407,3338.35,52,79015
7557,2024-02-17,3,63,613,406,3811.63,68,77850
7558,2024-02-17,20,15,607,408,21328.74,18,16717
7559,2024-02-17,30,56,601,407,1746.59,80,35756
7560,2024-02-18,39,37,617,402,6734.85,26,43570
7561,2024-02-18,24,17,609,408,5830.76,59,12027
7562,2024-02-18,43,25,611,403,3782.95,72,65563
7563,2024-02-18,45,46,609,406,1959.69,43,22937
7564,2024-02-18,7,14,601,410,569.51,138,39148
7565,2024-02-18,37,11,620,402,8454.83,74,95494
7566,2024-02-18,16,41,616,404,5662.5,5,49184
7567,2024-02-18,7,18,614,407,1661.37,66,74204
7568,2024-02-18,45,14,610,406,6824.57,53,35511
7569,2024-02-18,53,1,618,401,18622.97,14,242297
7570,2024-02-19,37,33,600,408,1017.93,34,13774
7571,2024-02-19,51,21,605,409,17704.27,17,237061
7572,2024-02-19,53,13,619,409,20276.89,15,391424
7573,2024-02-19,48,38,601,402,670.9,102,8611
7574,2024-02-19,27,33,610,402,8392.84,50,82757
7575,2024-02-19,29,17,616,400,9359.18,40,82107
7576,2024-02-19,57,50,610,406,2605.78,62,15734
7577,2024-02-19,1,2,611,409,5893.75,25,78902
7578,2024-02-19,50,2,600,411,1118.57,20,6442
7579,2024-02-19,60,25,614,408,8075.53,17,374670
7580,2024-02-19,48,62,620,402,2464.94,100,3532
7581,2024-02-19,4,25,600,407,1634.69,79,18194
7582,2024-02-20,37,22,605,403,8857.89,69,59605
7583,2024-02-20,42,51,605,401,4296.5,18,55665
7584,2024-02-20,55,9,618,408,6190.18,5,455973
7585,2024-02-20,58,17,614,411,2206.82,31,87902
7586,2024-02-20,20,20,617,406,4816.58,39,20578
7587,2024-02-20,20,22,612,403,9272.79,39,36937
7588,2024-02-20,42,35,619,405,4160.33,21,16948
7589,2024-02-20,40,19,607,403,8470.22,115,76080
7590,2024-02-20,23,59,604,408,6845.13,64,18728
7591,2024-02-20,42,28,620,408,8344.37,22,66973
7592,2024-02-20,6,4,611,405,9640.23,72,57930
7593,2024-02-21,2,20,618,406,1776.63,17,98671
7594,2024-02-21,55,39,602,406,14360.32,15,428842
7595,2024-02-21,43,21,620,400,2683.92,75,90627
7596,2024-02-21,44,13,608,405,8657.29,79,20600
7597,2024-02-21,52,10,617,409,24168.01,20,428379
7598,2024-02-21,11,36,610,408,5911.07,35,22724
7599,2024-02-21,38,33,601,400,1856.06,64,65166
7600,2024-02-21,12,51,611,411,9020.86,6,37325
7601,2024-02-22,12,3,601,408,3087.16,12,28297
7602,2024-02-22,30,3,602,409,9130.98,46,37567
7603,2024-02-22,49,42,614,405,2214.03,98,3111
7604,2024-02-22,22,45,611,410,4795.01,13,81727
7605,2024-02-22,18,55,619,411,2172.42,11,27246
7606,2024-02-22,45,15,604,403,4421.62,43,13742
7607,2024-02-22,46,24,609,409,6809.69,46,73372
7608,2024-02-22,44,5,600,402,9757.84,54,25216
7609,2024-02-22,37,6,612,410,5036.25,27,50404
7610,2024-02-22,45,35,613,400,6593.44,56,72002
7611,2024-02-22,45,63,605,404,5793.92,72,47859
7612,2024-02-22,30,50,607,400,18990.66,117,37869
7613,2024-02-22,22,57,604,410,5829.38,19,27299
7614,2024-02-22,7,8,601,411,2165.14,126,42747
7615,2024-02-22,18,59,609,410,12014.18,10,38088
7616,2024-02-23,53,34,604,400,18559.14,15,60632
7617,2024-02-23,1,41,618,407,8880.69,68,42662
7618,2024-02-23,14,56,617,410,11761.79,37,36468
7619,2024-02-23,25,45,614,405,7549.01,54,28190
7620,2024-02-23,22,53,617,405,9466.55,79,57197
7621,2024-02-24,47,55,612,404,2964.4,84,8814
7622,2024-02-24,34,22,612,404,8873.13,75,71993
7623,2024-02-24,8,29,601,400,445.13,106,56183
7624,2024-02-24,17,52,620,404,6427.43,20,20641
7625,2024-02-24,19,57,619,408,6538.59,21,46643
7626,2024-02-25,33,37,609,407,5121.06,8,461461
7627,2024-02-25,45,40,611,400,3960.47,59,37788
7628,2024-02-25,49,26,615,400,1568.5,62,2735
7629,2024-02-25,55,9,616,401,16810.76,25,163242
7630,2024-02-25,13,57,611,410,10018.93,25,41952
7631,2024-02-25,18,21,605,409,8818.38,11,48592
7632,2024-02-25,13,32,620,402,5754.54,34,35278
7633,2024-02-25,47,12,602,408,514.52,33,7183
7634,2024-02-25,29,59,609,403,4411.17,43,81500
7635,2024-02-25,40,1,618,408,3986.57,29,67473
7636,2024-02-25,7,34,607,410,9481.27,66,71646
7637,2024-02-25,17,27,620,404,12082.15,29,38867
7638,2024-02-25,35,28,616,406,1733.46,21,79002
7639,2024-02-25,43,62,614,406,3764.15,50,78616
7640,2024-02-25,44,8,617,404,2701.47,63,93162
7641,2024-02-26,11,9,614,409,11568.72,6,26055
7642,2024-02-26,13,9,604,406,2257.89,37,11135
7643,2024-02-26,20,8,604,410,14934.78,58,7437
7644,2024-02-26,60,44,619,405,15755.05,19,322014
7645,2024-02-26,37,42,611,409,8838.71,22,93936
7646,2024-02-26,11,54,616,401,4952.93,36,38975
7647,2024-02-26,16,58,606,401,12156.8,40,2784
7648,2024-02-26,38,40,603,402,7629.19,43,52963
7649,2024-02-26,38,23,606,402,8298.16,152,1731
7650,2024-02-26,48,24,609,405,1298.14,83,2270
7651,2024-02-27,50,50,605,411,1663.07,46,6454
7652,2024-02-27,7,37,619,402,5628.92,62,36366
7653,2024-02-27,9,64,601,402,854.94,138,43611
7654,2024-02-27,41,5,604,408,7692.49,22,17955
7655,2024-02-27,1,63,612,403,8473.74,45,37241
7656,2024-02-27,14,36,613,400,4358.95,29,18635
7657,2024-02-28,47,47,612,404,684.59,71,3936
7658,2024-02-28,38,64,601,402,1193.09,44,57184
7659,2024-02-28,47,12,608,410,2099.57,49,6750
7660,2024-02-28,55,13,615,402,17992.42,26,299925
7661,2024-02-28,60,47,601,404,5881.33,60,445562
7662,2024-02-28,20,47,605,406,2666.79,14,21109
7663,2024-02-28,22,37,620,407,2383.89,31,43616
7664,2024-02-28,3,41,611,403,1409.13,61,20074
7665,2024-02-29,15,3,600,404,6752.42,38,44604
7666,2024-02-29,9,61,611,410,2486.17,44,16750
7667,2024-02-29,33,63,601,405,4012.98,60,448456
7668,2024-02-29,15,29,610,405,14350.29,30,20719
7669,2024-02-29,33,48,618,408,6266.13,29,180656
7670,2024-02-29,36,34,606,409,6074.47,132,4893
7671,2024-03-01,51,50,618,408,5846.86,16,475689
7672,2024-03-01,24,63,606,403,9166.96,20,7040
7673,2024-03-01,40,17,612,410,4494.82,46,11316
7674,2024-03-01,20,33,614,405,2340.94,34,25619
7675,2024-03-01,1,43,613,410,8548.97,54,52367
7676,2024-03-01,34,5,620,406,3907.67,60,87430
7677,2024-03-01,32,18,605,403,8384.8,10,122088
7678,2024-03-01,17,31,600,400,7190.85,9,42627
7679,2024-03-01,7,5,613,409,5223.99,22,42276
7680,2024-03-01,25,31,610,409,1706.81,21,49481
7681,2024-03-01,46,19,601,402,1778.49,46,27508
7682,2024-03-01,53,19,606,402,16075.45,52,49859
7683,2024-03-01,8,35,600,411,7943.18,46,53238
7684,2024-03-02,9,19,608,411,6351.58,31,47649
7685,2024-03-02,16,3,604,403,10987.51,12,1796
7686,2024-03-02,2,13,606,402,5028.31,62,8137
7687,2024-03-02,43,21,608,410,3122.16,17,93977
7688,2024-03-02,38,63,618,401,7427.32,39,53994
7689,2024-03-02,15,21,619,405,14651.31,12,46695
7690,2024-03-02,32,53,605,409,10613.56,28,465079
7691,2024-03-02,34,36,613,411,5393.73,58,47470
7692,2024-03-02,4,59,614,409,9405.46,37,59278
7693,2024-03-03,58,36,600,408,2702.97,69,15209
7694,2024-03-03,39,7,612,403,9065.11,40,59377
7695,2024-03-03,4,17,615,403,9189.07,52,65452
7696,2024-03-03,31,21,613,401,14797.66,29,203707
7697,2024-03-03,28,24,618,402,3623.31,79,84997
7698,2024-03-03,31,58,614,403,15877.83,28,195580
7699,2024-03-04,13,20,602,404,7618.3,15,15862
7700,2024-03-04,12,21,616,403,4558.31,10,17900
7701,2024-03-04,33,42,605,411,8266.78,15,415300
7702,2024-03-04,2,50,604,407,7134.7,70,4665
7703,2024-03-04,57,13,608,404,1669.69,49,54353
7704,2024-03-04,60,21,605,409,24746.96,13,293819
7705,2024-03-04,25,57,600,408,6988.08,38,85403
7706,2024-03-04,46,30,620,405,1311.45,63,30482
7707,2024-03-04,45,25,606,410,9590.1,90,2480
7708,2024-03-05,60,26,610,408,21379.99,28,222835
7709,2024-03-05,14,58,616,410,14262.56,28,45903
7710,2024-03-05,6,3,610,403,7862.0,44,54600
7711,2024-03-05,36,62,611,409,4110.09,75,34270
7712,2024-03-05,23,62,604,403,2637.14,51,3550
7713,2024-03-05,1,62,600,408,4792.34,18,83079
7714,2024-03-05,28,39,616,404,4544.34,68,47372
7715,2024-03-05,30,45,605,411,6577.94,44,81789
7716,2024-03-05,16,47,620,406,13302.71,7,41437
7717,2024-03-05,41,49,618,402,6981.15,27,70040
7718,2024-03-06,1,23,610,402,7097.39,57,93249
7719,2024-03-06,43,34,620,401,8163.84,17,58228
7720,2024-03-06,23,53,605,410,3729.53,19,28721
7721,2024-03-06,28,53,614,406,9067.11,74,13430
7722,2024-03-06,51,34,601,411,3378.45,34,258448
7723,2024-03-06,31,5,607,403,26971.83,19,189404
7724,2024-03-06,54,37,610,403,24568.26,9,112300
7725,2024-03-06,28,41,608,411,7592.53,27,63474
7726,2024-03-06,41,9,609,403,3685.34,17,97261
7727,2024-03-06,58,27,615,401,4107.07,44,34912
7728,2024-03-06,51,16,601,409,1889.75,52,315619
7729,2024-03-06,35,32,620,400,6571.86,56,41558
7730,2024-03-06,47,10,605,402,2978.49,40,7583
7731,2024-03-06,18,57,609,407,9137.31,8,33499
7732,2024-03-06,29,49,609,404,2469.93,62,92215
7733,2024-03-07,3,60,600,407,5717.81,15,19068
7734,2024-03-07,47,5,603,402,1235.81,57,9580
7735,2024-03-07,50,2,611,406,2015.0,58,3110
7736,2024-03-07,7,15,616,407,3766.51,12,13344
7737,2024-03-07,18,33,618,401,12746.14,8,33791
7738,2024-03-07,11,25,602,411,12919.4,23,42356
7739,2024-03-07,12,4,609,409,9812.34,6,32148
7740,2024-03-07,19,8,608,401,3691.19,8,35043
7741,2024-03-08,43,36,606,401,1262.99,108,5855
7742,2024-03-08,51,2,606,401,12288.65,42,36925
7743,2024-03-08,30,41,601,406,1421.19,130,68310
7744,2024-03-08,52,46,620,401,10345.47,13,373880
7745,2024-03-08,15,45,602,405,7240.79,27,12893
7746,2024-03-09,47,17,614,407,629.38,39,2065
7747,2024-03-09,22,30,617,406,2033.72,52,26012
7748,2024-03-09,8,11,613,402,8785.18,70,22611
7749,2024-03-09,17,27,611,409,4506.5,12,7343
7750,2024-03-09,26,14,620,406,9671.37,11,92811
7751,2024-03-09,17,64,605,405,6520.92,12,7361
7752,2024-03-09,32,26,615,401,8737.85,5,330011
7753,2024-03-09,10,42,601,408,2049.47,98,52058
7754,2024-03-09,53,23,609,400,15975.87,18,477073
7755,2024-03-10,48,55,618,402,1294.0,49,4846
7756,2024-03-10,27,5,603,410,1134.41,40,19748
7757,2024-03-10,54,13,608,400,5514.81,24,420422
7758,2024-03-10,44,15,605,411,8752.88,67,24496
7759,2024-03-10,51,18,620,402,15326.96,19,260381
7760,2024-03-11,22,33,619,402,8204.7,43,93351
7761,2024-03-11,13,39,610,400,3932.44,32,22078
7762,2024-03-11,42,23,615,403,5792.92,65,91966
7763,2024-03-11,39,51,613,404,5938.34,20,14918
7764,2024-03-11,22,9,605,409,6764.89,27,71384
7765,2024-03-11,10,35,606,400,7623.35,146,7170
7766,2024-03-12,40,30,612,407,5128.95,18,11516
7767,2024-03-12,32,1,616,411,22815.35,13,128210
7768,2024-03-12,33,29,620,405,6664.89,27,214809
7769,2024-03-12,13,13,611,407,9492.33,8,41826
7770,2024-03-12,12,32,613,406,3090.66,29,47135
7771,2024-03-12,11,3,602,407,12741.46,14,43642
7772,2024-03-12,52,42,603,410,7808.48,25,310329
7773,2024-03-12,4,54,618,406,7982.96,21,12608
7774,2024-03-12,36,35,600,410,3154.32,13,84447
7775,2024-03-12,12,62,612,407,4812.59,31,6352
7776,2024-03-12,50,54,607,403,2092.72,141,6676
7777,2024-03-12,3,51,612,411,4639.62,73,66126
7778,2024-03-13,51,44,611,400,15522.52,5,440056
7779,2024-03-13,3,44,601,410,1942.73,160,38588
7780,2024-03-13,3,54,620,409,2681.37,16,87403
7781,2024-03-13,49,5,611,405,2727.85,57,6105
7782,2024-03-13,52,10,618,409,19976.17,29,135404
7783,2024-03-14,17,28,613,401,7101.7,28,5842
7784,2024-03-14,45,24,619,410,7764.32,15,67700
7785,2024-03-14,26,12,618,401,7860.9,74,24360
7786,2024-03-14,48,40,619,408,1026.24,83,9550
7787,2024-03-14,17,2,607,402,25777.22,15,34485
7788,2024-03-14,29,36,618,411,1842.18,25,72683
7789,2024-03-14,28,57,610,405,1209.62,15,46579
7790,2024-03-15,53,64,610,410,22415.97,28,155163
7791,2024-03-15,22,58,611,410,9456.89,26,33247
7792,2024-03-15,40,42,601,411,1753.63,120,14689
7793,2024-03-15,59,26,618,400,2916.18,73,48159
7794,2024-03-15,36,55,614,405,8942.4,70,58132
7795,2024-03-15,55,27,610,401,22772.12,12,235639
7796,2024-03-15,43,64,609,403,6386.11,27,75073
7797,2024-03-15,1,14,605,400,5123.74,15,13377
7798,2024-03-16,32,12,600,401,5061.18,25,175134
7799,2024-03-16,52,1,616,402,21941.51,13,150770
7800,2024-03-16,53,52,600,409,18707.2,5,402410
7801,2024-03-16,30,45,615,411,5682.3,55,24912
7802,2024-03-16,57,52,612,401,6062.56,73,61936
7803,2024-03-16,17,40,608,409,2623.69,19,43664
7804,2024-03-16,19,52,602,406,14461.94,14,13201
7805,2024-03-16,45,22,614,411,8560.58,66,27332
7806,2024-03-17,7,3,610,404,8024.7,14,32200
7807,2024-03-17,47,49,600,411,2623.3,86,5952
7808,2024-03-17,55,53,611,411,11621.84,9,147720
7809,2024-03-17,46,41,612,408,5564.28,61,42790
7810,2024-03-17,56,28,606,410,16699.82,26,28469
7811,2024-03-17,13,9,617,400,4290.93,39,24269
7812,2024-03-17,36,57,613,401,8064.06,48,49801
7813,2024-03-17,17,29,607,410,21572.14,49,20194
7814,2024-03-17,25,5,619,400,5608.81,66,54492
7815,2024-03-17,15,60,619,404,7756.23,18,11860
7816,2024-03-17,34,28,620,404,2617.49,12,11707
7817,2024-03-18,19,22,620,407,8983.86,26,15293
7818,2024-03-18,55,26,609,406,19488.91,26,141115
7819,2024-03-18,21,9,605,401,7799.45,64,74479
7820,2024-03-18,26,1,616,409,4680.08,21,12586
7821,2024-03-18,25,55,610,408,8970.5,67,75803
7822,2024-03-18,44,21,609,402,7615.43,63,57255
7823,2024-03-18,36,17,618,403,6011.13,52,42839
7824,2024-03-19,59,6,620,410,3704.89,47,92051
7825,2024-03-19,22,3,607,409,11909.63,51,79075
7826,2024-03-19,57,26,608,406,9820.81,59,88993
7827,2024-03-19,49,3,616,401,2997.38,57,9700
7828,2024-03-19,26,6,604,409,7400.24,78,11852
7829,2024-03-19,12,29,602,405,10616.36,17,6452
7830,2024-03-19,31,3,614,409,20958.15,8,423993
7831,2024-03-19,3,38,616,411,5465.71,64,12998
7832,2024-03-19,5,46,601,408,2219.12,76,41293
